2023-11-17 16:56:12,376 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_config_callback():1342] config_cb None None {'BATCH_SIZE': 64, 'BUFFER_SIZE': 1000, 'EPSILON': 0.7884535482771655, 'LEARNING_RATE': 0.01097853158388835, 'NUMBER_INNER_LAYERS': 2, 'SIZE_INNER_LAYER': 50, 'UPDATE_PERIOD': 10, 'optimizer': 'adam'}
2023-11-17 16:56:12,377 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_label_probe_notebook():1294] probe notebook
2023-11-17 16:56:12,377 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_label_probe_notebook():1304] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2023-11-17 16:56:12,377 INFO    Thread-59 (_run_job):6472 [wandb_init.py:init():716] updated telemetry
2023-11-17 16:56:12,382 INFO    Thread-59 (_run_job):6472 [wandb_init.py:init():749] communicating run to backend with 90.0 second timeout
2023-11-17 16:56:13,773 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_on_init():2254] communicating current version
2023-11-17 16:56:14,476 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_on_init():2263] got version response 
2023-11-17 16:56:14,476 INFO    Thread-59 (_run_job):6472 [wandb_init.py:init():800] starting run threads in backend
2023-11-17 16:56:14,720 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_console_start():2233] atexit reg
2023-11-17 16:56:14,721 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_redirect():2088] redirect: wrap_raw
2023-11-17 16:56:14,721 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_redirect():2153] Wrapping output streams.
2023-11-17 16:56:14,721 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_redirect():2178] Redirects installed.
2023-11-17 16:56:14,722 INFO    Thread-59 (_run_job):6472 [wandb_init.py:init():841] run started, returning control to user process
2023-11-17 16:56:14,728 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_finish():1962] finishing run yuignite/pytorch-hyperpara-sweeps/uhsgrbf7
2023-11-17 16:56:14,730 INFO    Thread-59 (_run_job):6472 [jupyter.py:save_history():445] not saving jupyter history
2023-11-17 16:56:14,730 INFO    Thread-59 (_run_job):6472 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-17 16:56:14,730 INFO    Thread-59 (_run_job):6472 [wandb_init.py:_jupyter_teardown():452] cleaning up jupyter logic
2023-11-17 16:56:14,730 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_atexit_cleanup():2202] got exitcode: 1
2023-11-17 16:56:14,730 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_restore():2185] restore
2023-11-17 16:56:14,730 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_restore():2191] restore done
2023-11-17 16:56:21,151 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-17 16:56:21,151 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-17 16:56:21,160 INFO    Thread-59 (_run_job):6472 [wandb_run.py:_footer_sync_info():3719] logging synced files
