2023-11-17 16:52:36,993 INFO    Thread-39 (_run_job):6472 [wandb_setup.py:_flush():76] Current SDK version is 0.16.0
2023-11-17 16:52:36,994 INFO    Thread-39 (_run_job):6472 [wandb_setup.py:_flush():76] Configure stats pid to 6472
2023-11-17 16:52:36,994 INFO    Thread-39 (_run_job):6472 [wandb_setup.py:_flush():76] Loading settings from C:\Users\yhara\.config\wandb\settings
2023-11-17 16:52:36,994 INFO    Thread-39 (_run_job):6472 [wandb_setup.py:_flush():76] Loading settings from c:\Users\yhara\Documents\REINFORCEMENTLEARNING\rl2\cw2\Coursework 2 Files\wandb\settings
2023-11-17 16:52:36,994 INFO    Thread-39 (_run_job):6472 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'pytorch-hyperpara-sweeps', 'entity': 'yuignite', 'root_dir': 'c:\\Users\\yhara\\Documents\\REINFORCEMENTLEARNING\\rl2\\cw2\\Coursework 2 Files', 'run_id': '2q53z8ez', 'sweep_param_path': 'c:\\Users\\yhara\\Documents\\REINFORCEMENTLEARNING\\rl2\\cw2\\Coursework 2 Files\\wandb\\sweep-fm9wrcje\\config-2q53z8ez.yaml', 'sweep_id': 'fm9wrcje'}
2023-11-17 16:52:37,003 INFO    Thread-39 (_run_job):6472 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-11-17 16:52:37,003 INFO    Thread-39 (_run_job):6472 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-11-17 16:52:37,004 INFO    Thread-39 (_run_job):6472 [wandb_init.py:_log_setup():524] Logging user logs to c:\Users\yhara\Documents\REINFORCEMENTLEARNING\rl2\cw2\Coursework 2 Files\wandb\run-20231117_165236-2q53z8ez\logs\debug.log
2023-11-17 16:52:37,004 INFO    Thread-39 (_run_job):6472 [wandb_init.py:_log_setup():525] Logging internal logs to c:\Users\yhara\Documents\REINFORCEMENTLEARNING\rl2\cw2\Coursework 2 Files\wandb\run-20231117_165236-2q53z8ez\logs\debug-internal.log
2023-11-17 16:52:37,004 INFO    Thread-39 (_run_job):6472 [wandb_init.py:_jupyter_setup():470] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x00000179AA0CFC90>
2023-11-17 16:52:37,005 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():564] calling init triggers
